entry_time,exit_time,signal_type,direction,entry_price,exit_price,size,pnl,pnl_pct,exit_reason,mae,mfe,holding_time,equity
2023-01-04 09:35:00,2023-01-04 09:45:00,ORB_LONG,LONG,15976.9515,15919.167214285715,27,-2292.52757142853,-2.29252757142853,STOP_LOSS,47.99150000000009,0.0,10.0,97707.47242857148
2023-01-04 10:25:00,2023-01-04 10:30:00,ORB_LONG,LONG,15977.631500000001,15927.79342857143,31,-2251.5233571428835,-2.2515233571428834,STOP_LOSS,44.48150000000169,0.0,5.0,95455.9490714286
2023-01-05 09:40:00,2023-01-05 09:45:00,ORB_SHORT,SHORT,15792.424428571429,15893.407928571429,15,-2230.147500000004,-2.230147500000004,STOP_LOSS,130.3955714285712,27.71442857142938,5.0,93225.80157142859
2023-01-05 10:15:00,2023-01-05 10:25:00,ORB_SHORT,SHORT,15782.324714285714,15723.841642857144,4,-6.135714285716546,-0.0061357142857165455,TP1,22.565285714284983,116.41471428571458,10.0,93219.66585714287
2023-01-05 10:15:00,2023-01-05 10:30:00,ORB_SHORT,SHORT,15782.324714285714,15719.048357142858,5,18.302499999998872,0.018302499999998872,STOP_LOSS,22.565285714284983,181.64471428571414,15.0,93237.96835714288
2023-01-06 09:35:00,2023-01-06 21:30:00,VWAP_LONG,LONG,14844.517071428572,14745.769428571428,10,-1144.6878571428722,-1.1446878571428722,SESSION_END,101.61707142857267,15.222928571427474,715.0,92093.28050000001
2023-01-09 09:50:00,2023-01-09 10:00:00,ORB_SHORT,SHORT,14479.548142857144,14452.39192857143,9,-70.7522142857108,-0.0707522142857108,TP1,0.0,46.12814285714376,10.0,92022.5282857143
2023-01-09 09:50:00,2023-01-09 10:05:00,ORB_SHORT,SHORT,14479.548142857144,14444.376357142859,10,13.696428571419517,0.013696428571419516,STOP_LOSS,0.0,46.12814285714376,15.0,92036.22471428572
2023-01-10 09:45:00,2023-01-10 09:50:00,ORB_LONG,LONG,13146.730857142857,13056.119142857144,17,-2398.2239999999783,-2.398223999999978,STOP_LOSS,87.75085714285706,212.25914285714316,5.0,89638.00071428575
2023-01-10 12:05:00,2023-01-10 12:25:00,ORB_SHORT,SHORT,12951.022428571428,13023.694428571429,19,-2010.7862857142954,-2.0107862857142953,STOP_LOSS,84.66757142857205,22.22242857142919,20.0,87627.21442857146
2023-01-11 09:45:00,2023-01-11 09:50:00,ORB_LONG,LONG,12940.817357142858,12976.201285714285,8,31.39828571427705,0.03139828571427705,TP1,0.0,64.59264285714198,5.0,87658.61271428574
